
"Kirkland, WA, USA, 98034", 2015-03-24 03:23:26.808138+00:00
"Raleigh, NC, usa, 27608", 2015-05-31 21:31:22.116342+00:00
"Portland, OR, USA, 97209", 2015-03-20 22:55:51.386817+00:00
"Alto, Michigan, United States, 49302", 2015-09-14 00:05:45.109044+00:00
"Pine Grove Mills, PA, USA, 16868", 2015-03-25 17:20:50.224577+00:00
"Sharonville, OH, United States, ", 2015-10-02 12:16:40.930406+00:00
"San Diego, CA, USA, 92116", 2015-03-27 06:09:09.148696+00:00
"San Antonio, TX, United States, 78215", 2015-03-16 19:22:37.388187+00:00
"Lexington, MA, United States, ", 2015-03-16 17:16:12.682248+00:00
"Little Rock, AR, United States, 72206", 2015-01-08 15:17:12.535168+00:00
"St Paul, MN, United States, ", 2015-03-17 22:36:51.866115+00:00
"Boulder, Colorado, United States, ", 2015-03-22 00:32:14.715583+00:00
"Stockton, California, United States, 95204", 2015-03-25 20:10:06.380648+00:00
"Chicago, illinois, united states, 60610", 2015-03-24 17:45:30.870404+00:00
"Broomfield, Colorado, United States, 80020", 2015-04-19 15:52:49.845595+00:00
"Honolulu, Hawaii, USA, 96816", 2015-03-27 18:22:47.444454+00:00
"Orlando, Florida, United States, 32839", 2015-05-16 17:56:43.313932+00:00
"Longmont, Colorado, United States, 80503", 2015-04-01 22:00:54.903929+00:00
"chattanooga, tn, usa, 37421", 2015-03-22 01:51:22.250167+00:00
"Princeton, New Jersey, United States, 08540", 2015-03-25 01:06:30.445882+00:00
"Redding, CA, United States, 96002", 2015-03-25 21:00:23.093700+00:00
"Lafayette, CO, United States, 80026", 2015-04-02 03:01:36.428757+00:00
"San Diego, CA, USA, 92104", 2015-03-27 19:20:18.962117+00:00
"Roseville, CA, United States, 95747", 2015-04-04 00:30:22.159222+00:00
"Flushing, MI, United States, 48433", 2015-09-14 01:33:47.986655+00:00
"Rogers, AR, United States, 72758", 2015-03-18 01:25:04.662554+00:00
"San Francisco, CA, USA, 94133", 2015-04-04 16:05:22.895461+00:00
"Lino Lakes, MN, United States, 55038", 2015-03-18 04:13:33.963353+00:00
"Exton, PA, United States, 19341", 2015-03-25 02:51:10.509919+00:00
"Los Angeles, CA, USA, 90046", 2015-03-27 19:38:58.645795+00:00
"san jose, ca, usa, 95126", 2015-04-05 22:24:59.504648+00:00
"San Diego, CA, USA, 92109", 2015-04-02 03:18:23.710452+00:00
"Santa Monica, California, United States, 90404", 2015-05-13 23:14:02.027538+00:00
"Franktown, Colorado, United States, 80116", 2015-05-13 18:28:19.352032+00:00
"Fort Collins, CO, United States, 80525", 2015-04-01 22:22:01.521203+00:00
"Saint Paul, MN, United States, ", 2015-03-21 05:02:41.563637+00:00
"Stockton, New Jersey, United States, ", 2015-03-26 10:29:58.732774+00:00
"Portland, OR, United States, 97218", 2015-03-23 16:06:50.301825+00:00
"San Jose, CA, USA, ", 2015-03-25 04:42:10.668518+00:00
"Colorado Springs, CO, United States, 80919", 2015-04-02 02:14:29.543181+00:00
"Erie, CO, United States, 80516", 2015-04-01 22:30:10.389613+00:00
"Springfield, MO, USA, ", 2015-04-02 15:18:34.374593+00:00
"NA, OR, USA, 97233", 2015-03-27 20:53:48.922590+00:00
"plymouth meeting, pa, USA, 19462", 2015-04-06 03:34:11.762405+00:00
"Trenton, NJ, United States, 08610", 2015-03-24 21:54:14.610345+00:00
"Langhorne, PA, United States, ", 2015-03-24 23:27:32.345276+00:00
"Raritan, New Jersey, United States, 08869", 2015-03-25 00:29:12.151315+00:00
"Broomall, PA, USA, 19008", 2015-03-25 13:54:54.565261+00:00
"San Diego, California, USA, 92116", 2015-03-27 22:10:15.302583+00:00
"New York, New York, United States, 11216", 2015-04-02 02:40:17.713246+00:00
"Portland, OR, USA, ", 2015-03-26 13:24:02.296874+00:00
"Nederland, CO, USA, 80466", 2015-04-06 14:20:19.853765+00:00
"Philadelphia, Pennsylvania, USA, 19146", 2015-04-02 20:51:03.050302+00:00
"Arvada, CO, United States, 80007", 2015-04-08 19:53:42.481316+00:00
"Redding, California, United States, 96002", 2015-03-25 18:26:52.940807+00:00
"Media, PA, United States, 19063", 2015-03-25 21:54:06.154107+00:00
"Mechanicsburg, Pennsylvania, United States, 17055", 2015-03-26 16:24:15.080983+00:00
"Nederland, Colorado, United States, 80466", 2015-04-02 01:42:41.437027+00:00
"San Francisco, CA, United States, 94118", 2015-03-27 14:17:05.142240+00:00
"Springfield, MO, United States, ", 2015-03-31 04:25:33.849619+00:00
"Wenonah, NJ, usa, 08090", 2015-04-02 21:36:27.516019+00:00
"Hot Springs, AR, United States, ", 2015-03-31 22:42:39.924577+00:00
"Cumberland, ME, United States, ", 2015-03-31 17:07:30.895388+00:00
"New York, NY, United States, None", 2015-03-25 00:13:35.284932+00:00
"Bangor, Maine, United States, 04401", 2015-04-02 02:26:59.395546+00:00
"Ogletown, Delaware, USA, 19713", 2015-04-03 00:18:37.790564+00:00
"Nederland, CO, USA, 80466", 2015-04-07 14:13:29.089708+00:00
"San Francisco, California, United States, 94118", 2015-04-08 21:23:51.056205+00:00
"Auburn, CA, United States, ", 2015-04-04 19:08:30.814418+00:00
"Cambridge, NA, United Kingdom, ", 2015-05-17 09:46:02.768766+00:00
"Saratoga Springs, Utah, United States, 84045", 2015-05-18 03:52:46.348183+00:00
"Alfredton, Victoria, Australia, 3350", 2015-05-19 02:42:10.706222+00:00
"Anchorage, AK, United States, 99517", 2015-09-14 05:28:39.972994+00:00
"Palo Alto, CA, United States, 94301", 2015-05-16 18:05:54.987668+00:00
"Denver, Colorado, United States, ", 2015-04-07 14:59:26.881559+00:00
"Boulder, CO, United States, 80304", 2015-04-07 14:48:40.504333+00:00
"Denver, CO, United States, ", 2015-04-07 15:06:48.172636+00:00
"Boulder, Colorado, United States, 80301", 2015-04-07 15:03:19.107117+00:00
"Hialeah, Florida, United States, ", 2015-04-09 12:21:29.697024+00:00
"Atlanta, Georgia, United States, ", 2015-04-20 14:21:23.936319+00:00
"Zionsville , Indiana, U.S. , 46077", 2015-05-16 18:13:52.877252+00:00
"Loveland, Colorado, United States, 80537", 2015-05-18 03:59:07.334429+00:00
"waxhaw, NC, United States, 28173", 2015-05-18 04:00:56.645205+00:00
"Olympia, Washington, USA, 98501", 2015-05-19 06:29:55.095239+00:00
"Seattle, WA, United States, 98103", 2015-04-07 15:08:03.497841+00:00
"Denver, CO, United States, 80223", 2015-04-07 15:25:09.836802+00:00
"Broomfield, CO, United States, 80020", 2015-04-07 15:41:39.012886+00:00
"Roy, UT, United States, None", 2015-05-17 11:04:23.334443+00:00
"Boulder, CO, United States, 80303", 2015-04-07 15:47:21.798574+00:00
"Broomfield, CO, United States, 80021", 2015-04-07 19:10:02.371815+00:00
"LR, AR, USA, ", 2015-04-21 03:47:06.132934+00:00
"Lafayette, CO, USA, 80026", 2015-04-09 15:26:09.227502+00:00
"Austin, Texas, United States, 78703", 2015-04-07 15:46:59.320132+00:00
"Denver, CO, United States, 80210", 2015-04-07 15:52:44.894349+00:00
"Philadelphia, PA, United States, 19143", 2015-04-07 17:27:00.606644+00:00
"Denton, TX, United States, ", 2015-05-16 18:20:12.796680+00:00
"Lakewood, CO, United States, 80228", 2015-04-07 19:27:56.375230+00:00
"Cary, North Carolina, United States, ", 2015-05-16 18:23:17.439909+00:00
"San Antonio, Texas, USA, 78247", 2015-05-18 05:03:40.834653+00:00
"Dresden, Sachsen, Germany, ", 2015-05-19 06:45:32.049510+00:00
"Sandy Springs, GA, United States, ", 2015-04-17 19:16:17.417095+00:00
"Westminster, CO, United States, 80234", 2015-04-07 19:08:56.318279+00:00
"Chino, California, United States, 91790", 2015-04-09 16:54:36.068189+00:00
"Boulder, CO, United States, ", 2015-04-11 15:53:51.583051+00:00
"Minneapolis, Minnesota, United States, ", 2015-05-05 20:32:00.149228+00:00
"Shepparton, VIC, Australia, 3630", 2015-04-21 16:16:08.165495+00:00
"College Place, WA, United States, ", 2015-04-24 08:45:10.625579+00:00
"Englewood, CO, United States, ", 2015-04-07 20:28:29.561763+00:00
"Denver, Colorado, United States, 80212", 2015-04-07 22:26:56.557764+00:00
"Highlands Ranch, CO, United States, ", 2015-04-08 12:43:28.245390+00:00
"Boulder, CO, United States, 80302", 2015-04-07 23:04:57.784621+00:00
"Golden, CO, USA, 80403", 2015-04-12 04:36:21.645508+00:00
"Cleveland , Ohio , Cuyahoga , 44105", 2015-04-21 19:59:46.844877+00:00
"Marvin, NC, USA, 28173", 2015-05-19 10:32:21.210858+00:00
"Tucson, AZ, USA, 85748", 2015-04-09 18:11:42.270513+00:00
"Marietta, GA, USA, ", 2015-05-13 18:35:40.138964+00:00
"Boulder, CO, United States, ", 2015-04-08 01:51:08.678094+00:00
"Boulder, CO, United States, ", 2015-04-08 01:32:48.732281+00:00
"Boulder, CO, United States, 80305", 2015-04-08 02:42:41.326874+00:00
"Boulder, CO, United States, 80304", 2015-04-08 03:24:39.639464+00:00
"Somerville, MA, USA, ", 2015-05-17 11:49:03.298672+00:00
"Boulder, CO, United States, 80303", 2015-04-08 15:28:16.253813+00:00
"Boulder, Colorado, United States, 80304", 2015-04-08 15:59:19.157289+00:00
"Maquinista Savio, BA, Argentina, ", 2015-04-08 17:06:13.784553+00:00
"Miami Beach, Florida, United States, ", 2015-04-09 19:14:05.318341+00:00
"Florence , Alabama, United States, 35633", 2015-05-13 21:03:15.233959+00:00
"Hollywood, FL, USA, ", 2015-04-09 19:15:06.395635+00:00
"Lilburn, GA, United States, 30047", 2015-04-12 21:35:22.715592+00:00
"New York, New York, United States, 11229", 2015-05-13 18:49:07.852252+00:00
"Hamilton, NA, New Zealand, 3214", 2015-10-08 01:11:16.721486+00:00
"SLC, UT, USA, 84106", 2015-05-17 13:02:00.238345+00:00
"Boulder, CO, United States, 80304", 2015-04-08 16:31:01.005265+00:00
"Golden, Colorado, United States, 80401", 2015-04-13 23:55:26.903083+00:00
"Parker, Colorado, United States, 80138", 2015-04-08 18:59:50.538326+00:00
"Lafayette, Colorado, United States, ", 2015-04-13 17:43:07.388169+00:00
"Boulder, CO, United States, 80303", 2015-04-09 21:11:28.839779+00:00
"Gasteiz, Araba, Basque Country, 01003", 2015-04-13 07:19:53.956614+00:00
"Minneapolis, Minnesota, United States, 55406", 2015-04-14 19:59:08.671003+00:00
"Highlands Ranch, CO, United States, ", 2015-04-08 16:50:18.651052+00:00
"Littleton, CO, United States, 80127", 2015-04-09 06:07:29.119805+00:00
"Boulder, CO, United States, 80304", 2015-04-09 02:43:00.309660+00:00
"Longmont, Colorado, United States, 80503", 2015-04-14 02:27:13.767625+00:00
"Aston, PA, USA, 19014", 2015-04-13 18:39:48.972410+00:00
"Miami , Florida , U.S.A., 33130", 2015-04-09 21:40:31.233401+00:00
"Boulder, CO, United States, 80304", 2015-04-13 14:16:32.531147+00:00
"Merrimack, NH, USA, 03054", 2015-05-13 18:53:49.955943+00:00
"Carlisle, Ma, USA, 01741", 2015-05-13 21:03:46.640908+00:00
"Washington, DC, USA, 20002", 2015-05-13 21:03:57.374622+00:00
"Miami Beach, FL, United States, 33140", 2015-04-09 09:26:33.995785+00:00
"Wabamun, Alberta, Canada, T0E 2K0", 2015-04-09 15:34:53.619302+00:00
"Bartlesville, OK, United States, 74006", 2015-05-16 18:25:29.458439+00:00
"Market Bosworth, Leicestershire, United Kingdom, ", 2015-04-09 15:41:27.114562+00:00
"Flagstaff, AZ, United States, 86001", 2015-04-09 16:25:49.517144+00:00
", , United Kingdom, None", 2015-04-09 14:09:45.546977+00:00
"Spokane, WA, United States, ", 2015-04-09 16:42:09.082245+00:00
"Meridian, ID, United states, 83642", 2015-04-10 03:06:23.757994+00:00
"Pasadena, MD, United States, 21122", 2015-04-09 18:01:12.107994+00:00
"Everett, MA, United States, ", 2015-05-05 22:06:41.583100+00:00
"Tucson, AZ, United States, ", 2015-05-08 18:12:16.936361+00:00
"Parker, Colorado, United States, 80138", 2015-04-14 03:06:19.801411+00:00
"Baltimore, MD, United States, 21231", 2015-04-21 21:30:05.288138+00:00
"Miami, Florida, United States, None", 2015-04-27 10:04:05.697147+00:00
"san francisco, ca, united states, 94105", 2015-05-13 18:57:00.432097+00:00
"Cocoa, Florida, United States, 32926", 2015-05-16 18:33:40.577637+00:00
"Hutchinson, KS, United States, 67502", 2015-04-10 01:36:25.306278+00:00
"Oak Ridge, TN, United States, 37830", 2015-04-09 20:35:35.036440+00:00
"Cupertino, California, United States, 95014", 2015-04-10 05:14:31.701088+00:00
"Windham, CT, United States, ", 2015-04-10 12:27:40.151361+00:00
"Midvale, Utah, United States, 84047", 2015-04-21 22:47:12.121208+00:00
"San Diego, California, United States, 92103", 2015-10-07 17:27:42.395315+00:00
"Rome, Georgia, United States, 30161", 2015-04-27 20:48:49.357772+00:00
"Columbia, MD, United States, 21045", 2015-06-18 19:16:14.188818+00:00
"Renton, WA, USA, 98058", 2015-05-09 13:04:44.773935+00:00
"North Charleston, SC, USA, 29420", 2015-05-16 19:33:33.725155+00:00
"North Myrtle Beach, South Carolina, United States, 29582", 2015-04-10 13:32:19.060021+00:00
"Niwot, CO, United States, 80503-8516", 2015-04-12 05:48:51.111287+00:00
"Boulder, CO, United States, 80304", 2015-04-13 14:25:20.035811+00:00
"Farnborough, England, United Kingdom, ", 2015-04-13 17:15:52.194863+00:00
"Shrewsbury, Ma, U.S. , 01545", 2015-05-16 19:41:33.275104+00:00
"Lindon, UT, United States, 84042", 2015-05-17 13:24:55.348356+00:00
"Greenville, TX, United Staes, 75402", 2015-10-07 19:53:56.431733+00:00
"Denver, CO, United States, ", 2015-04-14 00:11:29.482168+00:00
"Denver, CO, United States, 80127", 2015-04-14 03:32:03.402192+00:00
"Green Bay, WI, USA, 54303", 2015-01-09 16:29:07.130715+00:00
"Springfield, Illinois, United States, 62711", 2015-05-06 01:24:38.053656+00:00
"Marietta, GA, United States, 30062", 2015-05-10 01:43:35.179727+00:00
"Canton, MA, United States, ", 2015-05-13 17:06:51.082751+00:00
"Groton, CT, United States, ", 2015-05-13 18:57:12.820757+00:00
"Greenville, TX, United States, 75402", 2015-10-07 19:58:52.062349+00:00
"Longmont, CO, United States, None", 2015-04-14 03:40:17.820957+00:00
"Falmouth, ME, United States, 04105", 2015-04-14 17:14:50.261664+00:00
"Marysville, OH, United States, 43040", 2015-10-02 12:23:10.137415+00:00
"Madison, WI, USA, 53704", 2015-01-11 23:07:33.559064+00:00
"Atlanta, GA, United States, ", 2015-05-06 01:58:04.016702+00:00
"West Hartford , CT, United States, ", 2015-05-13 19:33:23.563769+00:00
"Denver, CO, USA, 80209", 2015-05-10 05:53:52.510838+00:00
"lehighton, pa, usa, 18235", 2015-05-13 17:16:15.586024+00:00
"Stockton, CA, United States, ", 2015-09-28 22:10:11.201377+00:00
"San Antonio, TX, USA, 78201", 2015-05-13 19:07:16.629280+00:00
"Sandy, UT, United States, 84070", 2015-05-17 13:49:24.948637+00:00
"Philadelphia, PA, United States, ", 2015-04-14 20:00:15.180262+00:00
"Wrentham, MA, United States, 02093", 2015-04-14 20:39:08.274551+00:00
"Somerville, MA, USA, ", 2015-05-06 03:09:36.830645+00:00
"Garland, TX, United States, 75044", 2015-04-15 17:01:40.597568+00:00
"Atlanta, GA, United States, ", 2015-04-18 03:22:48.190776+00:00
"Kaysville, Ut, USA, 84037", 2015-05-17 13:52:48.790025+00:00
"Cleveland, Ohio, United States, 44102", 2015-05-11 22:28:05.460507+00:00
"Renton, WA, USA, 98055", 2015-05-13 17:18:59.257189+00:00
"point pleasant, nj, united states, 08742", 2015-05-13 19:13:36.446050+00:00
"Boxborough, MA, USA, 01719", 2015-05-13 19:37:30.561592+00:00
"Oakland, California, United States, 94619", 2015-05-13 22:22:49.928530+00:00
"Towson, MD, United States, 21204", 2015-04-14 21:56:33.739860+00:00
"maple grove, Minnesota, United States, 55369", 2015-05-13 17:24:08.316873+00:00
"Seattle, Washington, United States, 98105", 2015-04-18 05:34:10.772459+00:00
"Knoxville, TN, United States, ", 2015-04-28 14:06:49.572008+00:00
"Atlanta, Georgia, United States, 30308", 2015-05-06 06:35:25.790575+00:00
"Lubbock, TX, USA, 79423", 2015-05-13 15:13:12.411203+00:00
"Swampscott, Massachusetts, United States, 01907", 2015-05-13 19:22:11.305228+00:00
"Falls Church, VA, United States, ", 2015-05-14 02:04:30.728448+00:00
"Ripon, North Yorkshire, United Kingdom, ", 2015-04-15 18:20:03.895807+00:00
"Fort Collins, Colorado, USA, 80528", 2015-05-13 15:20:12.876390+00:00
"Atlanta, GA, United States, 30030", 2015-04-15 20:26:01.158599+00:00
"Denver, CO, United States, ", 2015-04-30 11:30:06.408104+00:00
"Evans, GA, United States, 30809", 2015-04-18 13:29:08.738066+00:00
"NYC, NY, USA, 11221", 2015-05-06 16:40:13.045910+00:00
"Anchorage, Alaska, USA, 99520", 2015-05-13 15:15:30.736275+00:00
"Nicholasville, KY, United States, 40356", 2015-05-14 01:42:11.657065+00:00
"West Jordan , Utah, United States, 84084", 2015-05-13 16:44:33.059327+00:00
"Kennewick, Washington, United States, 99336", 2015-05-13 23:29:15.984189+00:00
"Cary, NORTH CAROLINA, United States, 27519", 2015-05-13 17:29:04.343462+00:00
"Lynn Haven, FL, USA, 32444", 2015-05-13 19:23:09.213117+00:00
"Natick, MA, United States, None", 2015-05-14 13:29:22.734854+00:00
"Ocean Isle Beach, NC, USA, 28469", 2015-05-14 02:22:09.850006+00:00
"Orinda, California, United States, 94563", 2015-05-14 14:05:49.655423+00:00
"coatesville, pa, United States, 19320", 2015-04-17 15:56:25.450327+00:00
"Boulder, Colorado, United States, 80305", 2015-04-16 03:54:42.138999+00:00
"Douglasville, Georgia, United States, 30134", 2015-04-17 20:00:20.307608+00:00
"Phoenix, AZ, United States, ", 2015-05-13 15:27:41.229225+00:00
"Millburn, NJ, United States, 07041", 2015-04-18 14:15:15.283462+00:00
"phoenix, az, usa, 85018", 2015-05-13 15:23:33.781714+00:00
"West Simsbury, CT, USA, 06092", 2015-05-13 16:46:41.565543+00:00
"Boise, ID, USA, ", 2015-05-13 17:38:34.950443+00:00
"Hingham, Ma, USA, 02043", 2015-05-13 23:31:15.539891+00:00
"Santa Cruz, CA, United States, 95060-9671", 2015-05-14 01:43:25.624829+00:00
"New Market, Alabama, United States, 35761", 2015-05-14 14:20:30.093191+00:00
"San Juan, PR, United States, 00902-2665", 2015-05-15 02:27:38.188409+00:00
"Toccoa, GA, United States, 30577", 2015-04-17 22:39:21.342915+00:00
"Dallas, GA, United States, 30157", 2015-04-17 23:48:21.679257+00:00
"Atlanta, Georgia, United States, ", 2015-04-17 23:57:22.401195+00:00
"San Francisco, CA, United States, 94131", 2015-04-18 04:11:14.500255+00:00
"Saint Paul, Minnesota, United States, 55108", 2015-04-19 21:04:14.136172+00:00
"Augusta, GA, USA, 30909", 2015-04-18 15:40:57.046484+00:00
"Arlington, VA, USA, 22201", 2015-05-13 15:30:34.221769+00:00
"Coatesville, PA, USA, 19320", 2015-05-13 17:46:02.869037+00:00
"Dallas, Texas, USA, 75224", 2015-05-14 14:21:47.875822+00:00
"Boulder, CO, USA, 80304", 2015-05-15 03:15:31.269136+00:00
"Smyrna, GA, United States, None", 2015-04-20 12:36:00.112674+00:00
"Redding, CA, United States, 96003", 2015-04-20 17:06:17.446038+00:00
"Apopka, FL, United States, 32704", 2015-05-16 19:59:56.821332+00:00
"Denver, Colorado, United States, 80236", 2015-04-22 15:32:50.306858+00:00
"Chatham, IL, United States, ", 2015-05-04 20:59:55.123016+00:00
"Hahira, Georgia, United States, 31632", 2015-09-28 22:19:15.595028+00:00
"Annapolis, MD, United, 21409", 2015-05-14 14:22:39.267391+00:00
"ann arbor, MI, United States, 48104", 2015-05-16 20:01:36.448462+00:00
"Lafayette, CO, United States, 80026", 2015-04-21 04:23:59.641992+00:00
"Mechanicville, NY, United States, 16428", 2015-04-22 22:28:12.386995+00:00
"Sketty, Wales, United Kingdom, ", 2015-04-21 19:26:27.574918+00:00
"Springfield, Illinois, United States, 62702", 2015-05-04 22:48:20.427468+00:00
"League City, Texas, United States, None", 2015-05-06 16:55:25.203095+00:00
"West Lafayette, Indiana, United States, 47906", 2015-05-13 15:53:09.049481+00:00
"Stuart, FL - Florida, United States, 34997", 2015-05-14 14:29:16.601070+00:00
"Philadelphia, PA, USA, 19103", 2015-05-14 14:28:22.166163+00:00
"Draper, UT, United States, 84020", 2015-05-17 13:53:48.727867+00:00
"Durham, NC, United States, ", 2015-04-22 13:00:45.563573+00:00
"Salt Lake City, Utah, United States, ", 2015-04-22 22:42:30.561776+00:00
"Denver, Colorado, United States, None", 2015-04-22 15:26:01.711791+00:00
